ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3286,2020-09-27 05:39:22:121
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3295,2020-09-27 05:39:22:130
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3305,2020-09-27 05:39:22:140
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3315,2020-09-27 05:39:22:150
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3325,2020-09-27 05:39:22:160
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3335,2020-09-27 05:39:22:170
6.3207,-1.968,7.1144,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3345,2020-09-27 05:39:22:180
6.3015,-2.217,8.2013,5.8657,-1.908,7.6239,0.6049,0.2092,-0.8054,27.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3355,2020-09-27 05:39:22:190
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3365,2020-09-27 05:39:22:200
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3375,2020-09-27 05:39:22:210
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3387,2020-09-27 05:39:22:222
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3395,2020-09-27 05:39:22:230
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3405,2020-09-27 05:39:22:240
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3414,2020-09-27 05:39:22:249
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,49.05,-1.31,-13.86,273.23,11.22,-37.57,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3425,2020-09-27 05:39:22:260
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3436,2020-09-27 05:39:22:271
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3445,2020-09-27 05:39:22:280
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3455,2020-09-27 05:39:22:290
6.3015,-2.217,8.2013,5.8542,-2.0498,7.5959,0.2495,-0.0721,0.142,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3465,2020-09-27 05:39:22:300
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3475,2020-09-27 05:39:22:310
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3485,2020-09-27 05:39:22:320
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3495,2020-09-27 05:39:22:330
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3505,2020-09-27 05:39:22:340
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3515,2020-09-27 05:39:22:350
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3525,2020-09-27 05:39:22:360
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.85,-4.46,-13.44,270.23,12.07,-37.62,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3536,2020-09-27 05:39:22:371
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3545,2020-09-27 05:39:22:380
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,32.162,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3555,2020-09-27 05:39:22:390
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3565,2020-09-27 05:39:22:400
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3575,2020-09-27 05:39:22:410
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3585,2020-09-27 05:39:22:420
6.4404,-2.0542,7.4687,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3595,2020-09-27 05:39:22:430
6.5793,-2.0063,7.7417,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3605,2020-09-27 05:39:22:440
6.5793,-2.0063,7.7417,5.8995,-2.0315,7.5657,0.1531,0.0706,-0.1242,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3615,2020-09-27 05:39:22:450
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,20.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3626,2020-09-27 05:39:22:461
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3635,2020-09-27 05:39:22:470
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3646,2020-09-27 05:39:22:481
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3656,2020-09-27 05:39:22:491
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3665,2020-09-27 05:39:22:500
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3675,2020-09-27 05:39:22:510
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3685,2020-09-27 05:39:22:520
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.53,-4.01,-12.51,270.25,11.96,-37.95,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3695,2020-09-27 05:39:22:530
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3706,2020-09-27 05:39:22:541
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3715,2020-09-27 05:39:22:550
6.5793,-2.0063,7.7417,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3725,2020-09-27 05:39:22:560
6.5793,-2.0638,8.1104,5.9681,-2.0391,7.5096,-0.0252,-0.0027,0.0852,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3735,2020-09-27 05:39:22:570
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3745,2020-09-27 05:39:22:580
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3755,2020-09-27 05:39:22:590
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3765,2020-09-27 05:39:22:600
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3775,2020-09-27 05:39:22:610
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3786,2020-09-27 05:39:22:621
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3795,2020-09-27 05:39:22:630
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,48.07,-4.32,-10.76,270.65,12.0,-38.48,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3805,2020-09-27 05:39:22:640
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3815,2020-09-27 05:39:22:650
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3825,2020-09-27 05:39:22:660
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3835,2020-09-27 05:39:22:670
6.5793,-2.0638,8.1104,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3845,2020-09-27 05:39:22:680
5.4684,-1.8627,8.6658,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3855,2020-09-27 05:39:22:690
5.4684,-1.8627,8.6658,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,35.225,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3865,2020-09-27 05:39:22:700
5.4684,-1.8627,8.6658,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3875,2020-09-27 05:39:22:710
5.4684,-1.8627,8.6658,6.0034,-2.0305,7.4838,-0.0848,-0.0579,-0.001,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3885,2020-09-27 05:39:22:720
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3895,2020-09-27 05:39:22:730
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3905,2020-09-27 05:39:22:740
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3916,2020-09-27 05:39:22:751
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3925,2020-09-27 05:39:22:760
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3935,2020-09-27 05:39:22:770
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3945,2020-09-27 05:39:22:780
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3954,2020-09-27 05:39:22:789
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,49.33,-5.01,-8.59,270.0,11.95,-38.74,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3965,2020-09-27 05:39:22:800
5.4684,-1.8627,8.6658,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3975,2020-09-27 05:39:22:810
5.1044,-2.1212,8.4503,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3985,2020-09-27 05:39:22:820
5.1044,-2.1212,8.4503,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,3995,2020-09-27 05:39:22:830
5.1044,-2.1212,8.4503,5.7995,-1.9554,7.6624,-0.3654,0.2629,0.3234,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4005,2020-09-27 05:39:22:840
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4016,2020-09-27 05:39:22:851
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4025,2020-09-27 05:39:22:860
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4036,2020-09-27 05:39:22:871
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4045,2020-09-27 05:39:22:880
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760325,110.37555,539.93,NaN,0.0,10.374194,,17 / 36,4056,2020-09-27 05:39:22:891
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4065,2020-09-27 05:39:22:900
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,47.21,-5.83,-4.78,268.56,11.5,-37.12,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4074,2020-09-27 05:39:22:909
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4085,2020-09-27 05:39:22:920
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4094,2020-09-27 05:39:22:929
5.1044,-2.1212,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4105,2020-09-27 05:39:22:940
4.5777,-2.1165,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4115,2020-09-27 05:39:22:950
4.5777,-2.1165,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4125,2020-09-27 05:39:22:960
4.5777,-2.1165,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4135,2020-09-27 05:39:22:970
4.5777,-2.1165,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4145,2020-09-27 05:39:22:980
4.5777,-2.1165,8.4503,5.5593,-1.991,7.8295,-0.6104,-0.0715,0.429,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4155,2020-09-27 05:39:22:990
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4165,2020-09-27 05:39:23:000
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4175,2020-09-27 05:39:23:010
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.433,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4185,2020-09-27 05:39:23:020
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4196,2020-09-27 05:39:23:031
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4205,2020-09-27 05:39:23:040
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4214,2020-09-27 05:39:23:049
4.5777,-2.1165,8.4503,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4225,2020-09-27 05:39:23:060
3.8403,-2.0877,9.092,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,48.44,-6.33,-1.05,269.42,11.71,-35.38,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4235,2020-09-27 05:39:23:070
3.8403,-2.0877,9.092,5.1953,-2.0214,8.068,-0.7471,0.0027,0.0158,21.0,49.1,-7.32,2.8,268.75,11.9,-32.78,2.0,37.011,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4245,2020-09-27 05:39:23:080
